age,gender,country,account_age_months,subscription_type,monthly_fee,primary_device,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,days_since_last_login,churned,churn_probability,risk_segment
20,Female,Mexico,48,Standard,16.2,Mobile,197,6,4,99,6,0,0.09403748,Low Risk
44,Male,Australia,52,Standard,13.14,Tablet,600,14,3,58,37,0,0.147388299,Low Risk
26,Male,UK,32,Standard,16.86,Mobile,507,10,6,23,31,1,0.531374387,Medium Risk
57,Male,Germany,32,Basic,9.6,Smart TV,600,18,3,34,55,0,0.362369336,Medium Risk
40,Other,Australia,23,Basic,8.57,Laptop,600,19,12,76,15,0,0.010273178,Low Risk
24,Other,France,12,Basic,9.85,Laptop,459,12,5,32,5,0,0.038195328,Low Risk
34,Male,Canada,21,Standard,13.44,Laptop,118,4,12,95,46,1,0.412385629,Medium Risk
54,Female,Spain,36,Basic,11.21,Smart TV,30,1,9,99,18,0,0.066073476,Low Risk
24,Female,India,27,Basic,10.07,Smart TV,151,3,12,40,8,0,0.134272257,Low Risk
47,Male,India,48,Standard,15.44,Smart TV,141,6,8,24,9,0,0.178474656,Low Risk
30,Female,USA,24,Basic,10.81,Laptop,594,13,12,70,0,0,0.046250766,Low Risk
35,Male,India,20,Basic,9.05,Mobile,105,2,10,50,1,0,0.068571932,Low Risk
48,Male,Spain,56,Standard,16.61,Mobile,212,6,5,25,10,1,0.296200183,Low Risk
39,Female,Canada,41,Standard,14.83,Tablet,292,5,4,47,29,0,0.747519276,High Risk
31,Female,UK,51,Basic,11.55,Laptop,590,15,0,57,35,0,0.045130723,Low Risk
35,Female,Mexico,14,Basic,10.4,Smart TV,308,9,8,63,0,0,0.020670649,Low Risk
52,Female,USA,53,Standard,15.59,Mobile,600,16,4,93,1,0,0.01807014,Low Risk
34,Male,Australia,56,Premium,20.75,Tablet,109,4,10,47,44,1,0.874305637,Critical Risk
36,Male,Australia,49,Basic,11.7,Tablet,312,11,7,96,14,0,0.011333236,Low Risk
48,Female,Spain,13,Basic,9.34,Mobile,286,13,2,64,45,0,0.574762955,Medium Risk
56,Male,Spain,15,Premium,20.32,Tablet,298,12,11,51,36,0,0.225444323,Low Risk
53,Male,Germany,55,Standard,13.52,Smart TV,443,8,10,87,16,0,0.014538986,Low Risk
32,Male,Spain,10,Standard,14.66,Laptop,211,6,0,87,6,0,0.123675269,Low Risk
46,Male,Australia,7,Standard,14.15,Tablet,597,14,13,61,0,0,0.013501941,Low Risk
57,Male,Mexico,15,Basic,9.67,Tablet,46,1,12,52,31,1,0.524584735,Medium Risk
33,Female,UK,6,Basic,9.07,Smart TV,34,1,14,76,11,0,0.185236069,Low Risk
50,Male,India,35,Standard,15.2,Mobile,600,17,6,81,6,0,0.018911476,Low Risk
42,Female,India,19,Standard,16.41,Mobile,383,10,10,70,0,0,0.019797968,Low Risk
33,Male,UK,12,Basic,9.79,Smart TV,350,9,4,59,15,0,0.057080881,Low Risk
47,Male,Brazil,53,Basic,11.68,Tablet,516,13,14,63,7,0,0.023136432,Low Risk
51,Male,Australia,32,Basic,8.18,Laptop,355,7,7,33,37,1,0.751747732,High Risk
19,Female,Brazil,12,Basic,10.78,Smart TV,498,13,4,27,25,1,0.269967252,Low Risk
57,Female,UK,24,Standard,16.56,Tablet,567,10,0,44,48,1,0.861199044,Critical Risk
61,Female,Brazil,35,Premium,18.63,Smart TV,600,15,14,95,9,0,0.012003401,Low Risk
60,Female,France,42,Premium,19.4,Mobile,525,16,11,76,24,0,0.012297098,Low Risk
55,Male,France,49,Premium,19.65,Mobile,30,1,2,67,6,1,0.429756259,Medium Risk
35,Female,Spain,2,Standard,14.37,Smart TV,600,19,13,88,48,0,0.046679344,Low Risk
22,Female,Brazil,7,Standard,14.5,Laptop,145,6,10,40,34,1,0.720159869,High Risk
64,Male,India,28,Basic,8.37,Tablet,600,19,7,78,57,0,0.192245262,Low Risk
57,Female,UK,13,Premium,18.2,Smart TV,419,7,4,35,57,1,0.817349632,Critical Risk
23,Male,USA,45,Premium,19.37,Smart TV,527,16,3,54,27,1,0.133039807,Low Risk
29,Male,Mexico,16,Basic,10.12,Laptop,158,5,4,84,2,0,0.079663874,Low Risk
29,Male,USA,35,Premium,20.41,Laptop,125,3,5,39,16,1,0.461825837,Medium Risk
29,Male,Australia,49,Premium,18.66,Tablet,600,14,8,93,5,0,0.01150247,Low Risk
26,Female,Spain,14,Standard,15.91,Tablet,313,6,12,58,4,0,0.051365977,Low Risk
59,Male,Canada,50,Standard,14.62,Tablet,600,18,7,97,21,0,0.01363612,Low Risk
39,Female,Spain,14,Standard,13.79,Mobile,535,16,5,99,16,0,0.011722624,Low Risk
33,Other,France,1,Basic,11.64,Smart TV,600,11,9,62,4,0,0.006485328,Low Risk
21,Female,Australia,11,Basic,8.41,Laptop,263,5,2,90,32,1,0.453477015,Medium Risk
20,Female,Spain,10,Basic,9.82,Smart TV,443,15,1,39,35,0,0.202745365,Low Risk
33,Male,Australia,40,Standard,16.58,Smart TV,289,7,5,71,50,1,0.854004698,Critical Risk
31,Female,Spain,14,Premium,20.05,Tablet,460,12,8,47,20,0,0.0901543,Low Risk
58,Male,France,38,Standard,13.23,Laptop,600,15,14,65,24,0,0.008527144,Low Risk
55,Male,France,33,Basic,10.8,Mobile,600,13,5,40,43,0,0.50384086,Medium Risk
21,Female,France,29,Premium,21.36,Mobile,451,8,6,66,56,1,0.800735273,Critical Risk
19,Female,Germany,51,Premium,21.3,Laptop,95,4,5,27,39,1,0.951225007,Critical Risk
27,Female,Spain,8,Standard,13.92,Tablet,600,17,7,84,11,0,0.007073876,Low Risk
28,Female,India,33,Basic,8.69,Laptop,162,5,3,43,36,1,0.823697559,Critical Risk
56,Female,India,3,Standard,14.18,Laptop,267,10,2,73,3,0,0.125739191,Low Risk
43,Female,Brazil,9,Basic,8.26,Laptop,433,15,8,49,45,0,0.140977816,Low Risk
54,Female,Mexico,13,Basic,10.77,Laptop,161,5,4,66,31,1,0.442613247,Medium Risk
43,Female,Australia,6,Basic,11.72,Smart TV,600,15,8,72,30,0,0.057217948,Low Risk
21,Male,Brazil,58,Standard,13.98,Tablet,600,13,14,58,1,0,0.026209923,Low Risk
43,Male,India,36,Standard,16.42,Smart TV,600,18,13,91,31,0,0.025484935,Low Risk
55,Male,UK,59,Standard,14,Tablet,68,3,14,43,49,1,0.86474857,Critical Risk
45,Male,Germany,38,Premium,19.95,Laptop,216,4,8,21,18,1,0.330999692,Medium Risk
19,Female,Mexico,5,Standard,13.65,Mobile,420,15,10,65,8,0,0.004794238,Low Risk
19,Male,UK,6,Standard,13.86,Laptop,350,6,3,67,43,0,0.656616135,High Risk
33,Female,UK,15,Premium,19.53,Laptop,224,7,13,66,50,0,0.425166778,Medium Risk
40,Female,USA,31,Basic,8.93,Tablet,246,6,11,32,28,0,0.22884957,Low Risk
40,Female,India,36,Standard,14.35,Tablet,600,17,0,61,52,1,0.653520809,High Risk
30,Male,Australia,57,Standard,13.96,Tablet,255,8,3,79,24,0,0.131776038,Low Risk
38,Male,India,33,Standard,16.98,Smart TV,36,1,8,67,15,1,0.246268683,Low Risk
56,Male,Mexico,7,Premium,21.14,Smart TV,30,1,2,24,41,1,0.966259162,Critical Risk
42,Male,Spain,19,Basic,11.04,Tablet,465,10,12,41,37,0,0.379998903,Medium Risk
54,Female,UK,55,Premium,18.7,Tablet,280,7,11,76,18,0,0.084907181,Low Risk
30,Female,UK,54,Standard,16.22,Laptop,170,6,4,73,46,1,0.870419342,Critical Risk
32,Male,France,2,Standard,16,Mobile,600,19,9,24,11,0,0.022876128,Low Risk
45,Male,Germany,34,Premium,18.96,Laptop,442,15,3,91,35,0,0.165781673,Low Risk
20,Female,Spain,57,Basic,11.74,Mobile,467,14,14,69,25,0,0.01856221,Low Risk
40,Female,India,48,Standard,16.75,Smart TV,407,7,1,70,7,0,0.180660957,Low Risk
21,Female,Australia,53,Standard,13.55,Laptop,360,7,5,90,45,1,0.599018571,Medium Risk
64,Male,France,51,Basic,11.25,Laptop,396,19,4,78,35,0,0.039858548,Low Risk
20,Other,Canada,36,Standard,16.57,Smart TV,600,18,6,52,23,0,0.044976228,Low Risk
56,Female,UK,35,Basic,11.36,Mobile,326,12,6,94,52,1,0.485461667,Medium Risk
25,Male,Spain,37,Standard,16.03,Laptop,55,1,14,42,36,1,0.798961372,High Risk
60,Male,UK,36,Basic,8.83,Tablet,455,8,8,50,11,0,0.055698924,Low Risk
42,Male,Mexico,5,Standard,15.25,Laptop,71,2,7,55,59,1,0.936611452,Critical Risk
58,Female,India,26,Basic,11.02,Mobile,32,1,8,65,43,1,0.733768458,High Risk
29,Female,Spain,21,Standard,16.21,Mobile,154,3,4,63,0,0,0.209637841,Low Risk
22,Male,Brazil,53,Standard,14.82,Smart TV,473,8,8,75,45,0,0.441417894,Medium Risk
50,Female,USA,25,Basic,8.61,Laptop,298,7,3,92,47,1,0.717319587,High Risk
63,Male,Brazil,45,Basic,11.28,Tablet,346,15,4,61,11,0,0.015522518,Low Risk
42,Female,Canada,49,Premium,19.87,Laptop,600,13,2,74,28,1,0.224416371,Low Risk
42,Female,Mexico,25,Basic,10.91,Mobile,101,4,0,98,31,1,0.520700913,Medium Risk
52,Male,USA,12,Basic,11.21,Tablet,600,11,9,76,39,0,0.060718611,Low Risk
32,Male,India,38,Basic,10.53,Mobile,318,11,3,23,10,0,0.154237515,Low Risk
59,Female,UK,46,Standard,13.04,Mobile,236,8,14,74,54,0,0.379233999,Medium Risk
43,Male,Canada,6,Basic,9.37,Laptop,278,5,3,79,42,1,0.717927007,High Risk
27,Male,Australia,7,Premium,18.9,Smart TV,91,3,1,89,18,1,0.402340925,Medium Risk
41,Female,France,8,Standard,16.18,Smart TV,30,1,13,22,51,1,0.929138489,Critical Risk
52,Other,France,30,Premium,20.65,Smart TV,328,16,5,26,18,1,0.263435899,Low Risk
46,Female,France,20,Basic,11.58,Mobile,206,5,0,71,46,1,0.883073576,Critical Risk
55,Female,Spain,59,Standard,15.89,Smart TV,600,19,9,73,22,0,0.016437764,Low Risk
22,Male,Canada,41,Basic,8.73,Smart TV,387,13,13,23,44,0,0.283647515,Low Risk
41,Male,Spain,50,Standard,13.79,Smart TV,145,3,8,83,40,1,0.521955353,Medium Risk
36,Female,Australia,13,Basic,11.23,Smart TV,153,3,10,61,49,1,0.872789167,Critical Risk
63,Male,Spain,16,Basic,11.43,Laptop,488,12,12,35,16,0,0.047939536,Low Risk
61,Male,UK,24,Basic,10.72,Laptop,112,4,13,79,27,0,0.129152392,Low Risk
26,Female,India,17,Basic,11.86,Tablet,600,13,9,72,16,0,0.008752365,Low Risk
43,Male,USA,56,Standard,15.83,Mobile,357,17,4,72,37,0,0.184438781,Low Risk
42,Female,France,13,Standard,14.94,Mobile,42,2,4,61,29,0,0.586161847,Medium Risk
52,Male,Australia,36,Basic,11.95,Smart TV,600,19,0,39,45,0,0.485075213,Medium Risk
53,Male,UK,20,Standard,13.62,Smart TV,600,17,0,89,25,0,0.03374389,Low Risk
31,Female,Brazil,12,Basic,11.49,Tablet,523,19,10,87,2,0,0.002187514,Low Risk
23,Female,Australia,21,Basic,10.15,Tablet,257,10,4,91,37,0,0.291591908,Low Risk
49,Male,USA,38,Standard,15.19,Mobile,30,1,13,58,3,0,0.150548353,Low Risk
43,Female,UK,37,Standard,15.55,Mobile,224,4,6,51,1,0,0.133298149,Low Risk
32,Male,Canada,21,Basic,11.09,Smart TV,312,6,14,30,0,0,0.078706485,Low Risk
48,Male,India,21,Premium,18.99,Mobile,279,13,13,85,31,0,0.035135496,Low Risk
54,Female,Spain,35,Basic,8.06,Smart TV,202,9,4,52,27,0,0.253669023,Low Risk
55,Male,Australia,33,Standard,15.48,Tablet,600,15,14,22,46,0,0.230971629,Low Risk
54,Female,Brazil,6,Premium,20.97,Smart TV,600,15,14,77,42,0,0.104026471,Low Risk
36,Female,UK,49,Premium,21.19,Tablet,132,3,14,47,23,0,0.373248587,Medium Risk
31,Female,Brazil,5,Basic,8.53,Mobile,201,8,6,45,54,1,0.927306062,Critical Risk
53,Female,France,29,Basic,8.27,Smart TV,173,4,8,62,37,1,0.74544522,High Risk
54,Female,India,21,Basic,9.09,Laptop,402,8,11,98,33,0,0.083055518,Low Risk
28,Other,Germany,3,Basic,8.82,Laptop,596,12,11,57,5,0,0.017742735,Low Risk
44,Female,France,12,Standard,13.78,Laptop,600,18,9,58,10,0,0.013230918,Low Risk
19,Male,Mexico,47,Premium,20.34,Laptop,300,8,4,75,33,1,0.577712228,Medium Risk
39,Male,Canada,52,Basic,10.7,Smart TV,600,14,5,23,6,0,0.046241637,Low Risk
19,Male,Brazil,11,Basic,11.89,Mobile,82,4,9,66,52,1,0.789699774,High Risk
37,Male,Mexico,13,Standard,14.38,Mobile,73,2,2,42,55,1,0.987063528,Critical Risk
61,Female,Spain,13,Premium,19.14,Mobile,260,5,9,52,38,1,0.636103241,High Risk
34,Female,India,42,Premium,19.57,Laptop,156,5,9,67,44,1,0.650877924,High Risk
21,Male,France,14,Basic,11.21,Smart TV,131,3,3,53,15,0,0.41699173,Medium Risk
31,Female,USA,55,Standard,13.62,Tablet,356,15,1,52,12,0,0.032018181,Low Risk
24,Female,Spain,15,Basic,8.77,Tablet,502,16,10,88,40,0,0.025360069,Low Risk
32,Male,India,25,Standard,16.48,Laptop,194,8,11,44,33,0,0.308985364,Medium Risk
47,Male,India,40,Standard,14.37,Laptop,58,1,2,48,3,0,0.56654994,Medium Risk
33,Male,USA,22,Basic,10.43,Laptop,563,15,1,77,49,0,0.210494634,Low Risk
57,Male,Mexico,46,Basic,10.73,Tablet,331,6,4,25,2,0,0.188056583,Low Risk
19,Female,Australia,56,Standard,15.38,Mobile,366,8,11,89,45,1,0.344644914,Medium Risk
36,Female,Spain,16,Standard,16.68,Smart TV,600,19,11,52,19,0,0.012911925,Low Risk
18,Male,Brazil,9,Basic,8.92,Tablet,508,18,3,88,35,0,0.04341319,Low Risk
48,Male,Canada,13,Premium,20.08,Mobile,42,2,7,98,47,1,0.902114476,Critical Risk
21,Female,Canada,9,Basic,10.62,Mobile,444,17,12,26,49,0,0.233431403,Low Risk
44,Female,France,19,Premium,19.91,Tablet,458,11,0,78,57,1,0.783791578,High Risk
42,Male,USA,19,Basic,11.98,Smart TV,254,5,2,72,25,0,0.354513201,Medium Risk
39,Female,Canada,12,Standard,13.9,Tablet,400,17,13,48,30,0,0.056426234,Low Risk
60,Female,Brazil,10,Standard,13.15,Mobile,326,6,5,99,59,1,0.778182373,High Risk
27,Female,Australia,13,Standard,13.71,Mobile,600,19,11,52,3,0,0.005981433,Low Risk
50,Female,Mexico,4,Premium,19.84,Mobile,580,17,1,24,51,1,0.715790192,High Risk
61,Male,India,1,Basic,8.89,Mobile,446,8,9,45,5,0,0.048947636,Low Risk
47,Female,Germany,15,Basic,9.62,Smart TV,394,16,9,37,40,0,0.08057603,Low Risk
47,Male,Mexico,2,Standard,14.88,Smart TV,442,13,2,76,17,0,0.080539194,Low Risk
33,Female,India,8,Premium,18.59,Mobile,264,11,1,31,12,0,0.192607214,Low Risk
26,Male,Mexico,1,Standard,16.26,Mobile,284,10,4,61,51,1,0.807399762,Critical Risk
34,Female,Germany,56,Basic,9.53,Mobile,97,3,10,47,50,1,0.872334045,Critical Risk
52,Male,Spain,55,Standard,15.97,Mobile,600,18,2,40,12,0,0.058108427,Low Risk
64,Female,Brazil,50,Basic,11.75,Smart TV,586,12,12,63,59,1,0.477195894,Medium Risk
32,Female,France,45,Standard,13.24,Tablet,548,17,9,52,23,0,0.013968863,Low Risk
45,Female,Germany,29,Basic,8.27,Tablet,600,17,8,48,45,0,0.116748719,Low Risk
37,Female,Brazil,23,Standard,13.62,Smart TV,414,18,9,52,59,1,0.56223704,Medium Risk
50,Female,Australia,49,Basic,10.92,Tablet,114,4,5,40,45,1,0.91238642,Critical Risk
50,Female,Germany,39,Basic,11.9,Laptop,91,4,2,72,29,0,0.597210656,Medium Risk
53,Male,India,47,Standard,15.98,Laptop,143,4,9,51,58,1,0.851114736,Critical Risk
30,Female,Spain,41,Standard,13.02,Smart TV,30,1,10,49,33,1,0.743331826,High Risk
21,Female,Australia,17,Premium,19.37,Mobile,600,16,11,98,25,0,0.017106988,Low Risk
40,Male,Australia,13,Standard,16.6,Smart TV,600,17,5,29,29,1,0.363484172,Medium Risk
25,Other,Mexico,15,Standard,16.69,Tablet,269,7,8,91,1,0,0.049331016,Low Risk
30,Male,India,53,Basic,9.27,Smart TV,600,17,6,21,33,0,0.078754311,Low Risk
41,Male,USA,8,Basic,9.47,Mobile,68,3,7,63,2,0,0.062446988,Low Risk
57,Male,Canada,32,Standard,16.67,Laptop,575,12,7,58,31,1,0.146704801,Low Risk
63,Male,India,53,Premium,19.3,Smart TV,48,1,5,82,57,1,0.936674327,Critical Risk
47,Male,UK,7,Standard,14.26,Laptop,379,7,7,69,7,0,0.053762059,Low Risk
47,Male,Mexico,48,Premium,18.62,Tablet,600,19,9,54,14,0,0.025313046,Low Risk
42,Male,Mexico,13,Premium,21.05,Laptop,578,18,13,91,42,0,0.10141251,Low Risk
50,Female,Brazil,45,Standard,15.53,Smart TV,217,4,7,35,34,1,0.747191503,High Risk
26,Male,Germany,15,Standard,15.14,Laptop,600,19,0,93,31,0,0.038512051,Low Risk
43,Female,Germany,18,Standard,13.96,Laptop,150,3,13,33,58,1,0.913740683,Critical Risk
41,Male,Brazil,46,Basic,8.9,Mobile,202,4,9,61,58,1,0.862132872,Critical Risk
50,Female,Canada,17,Basic,9.93,Laptop,438,9,0,63,38,1,0.426106916,Medium Risk
56,Female,Mexico,47,Basic,11.34,Smart TV,52,2,2,82,33,0,0.530395695,Medium Risk
42,Female,UK,59,Basic,10.72,Tablet,88,2,13,70,37,1,0.613543506,High Risk
62,Female,France,43,Standard,16.18,Tablet,600,16,13,46,43,0,0.087932413,Low Risk
32,Female,Spain,53,Premium,21.92,Laptop,155,7,8,80,26,0,0.136990164,Low Risk
58,Male,USA,17,Premium,20.27,Smart TV,600,15,7,86,2,0,0.007614918,Low Risk
58,Male,Spain,45,Standard,14.98,Tablet,521,12,2,36,24,0,0.389545868,Medium Risk
23,Female,Canada,4,Basic,8.77,Smart TV,56,2,2,36,39,1,0.929247369,Critical Risk
37,Male,UK,57,Premium,20.71,Mobile,268,6,3,84,36,0,0.467684806,Medium Risk
61,Female,India,35,Standard,13.29,Smart TV,357,11,6,56,44,1,0.704889043,High Risk
33,Other,Mexico,14,Standard,15.94,Smart TV,600,18,10,27,28,0,0.054835922,Low Risk
38,Male,India,39,Basic,8.21,Mobile,600,19,2,29,0,0,0.033764533,Low Risk
32,Female,Canada,52,Basic,11.62,Laptop,600,14,7,72,23,0,0.01544406,Low Risk
56,Female,USA,44,Basic,11.81,Smart TV,465,18,6,22,3,0,0.029022811,Low Risk
59,Female,USA,41,Premium,20.9,Smart TV,600,17,1,94,8,0,0.028446812,Low Risk
21,Female,India,15,Basic,9.55,Smart TV,486,13,9,92,22,0,0.014773156,Low Risk
41,Female,India,22,Premium,21.87,Laptop,600,18,1,49,46,1,0.710087257,High Risk
20,Female,Australia,53,Basic,9.87,Tablet,408,7,13,25,46,1,0.735698169,High Risk
18,Male,USA,30,Standard,16.15,Tablet,117,2,2,25,48,1,0.95550406,Critical Risk
47,Other,Spain,28,Basic,11.1,Smart TV,30,1,12,35,31,1,0.739752266,High Risk
30,Male,Spain,29,Basic,11.69,Mobile,366,12,13,29,37,0,0.226159705,Low Risk
35,Male,UK,47,Premium,19.23,Smart TV,600,18,5,62,17,0,0.023634995,Low Risk
57,Male,Germany,28,Basic,10.96,Smart TV,360,14,13,59,46,0,0.142210482,Low Risk
28,Male,Brazil,58,Standard,16.78,Smart TV,300,8,2,76,21,0,0.183248242,Low Risk
59,Female,Australia,2,Standard,16.35,Smart TV,600,17,13,90,46,0,0.056407205,Low Risk
46,Male,Australia,31,Basic,11.37,Mobile,169,5,4,47,54,1,0.939176477,Critical Risk
21,Male,France,53,Standard,15.36,Smart TV,154,3,8,43,28,1,0.528708082,Medium Risk
42,Male,USA,51,Premium,18.78,Smart TV,65,2,9,86,25,0,0.230680617,Low Risk
53,Male,India,9,Standard,15.88,Mobile,442,14,5,57,42,1,0.374242052,Medium Risk
53,Male,Brazil,24,Premium,20.22,Laptop,348,10,11,30,55,1,0.778920085,High Risk
61,Female,India,35,Premium,19.88,Smart TV,600,12,7,23,50,1,0.798685789,High Risk
57,Female,Mexico,16,Standard,15.33,Smart TV,215,5,4,46,5,0,0.216021896,Low Risk
45,Male,Mexico,28,Standard,14.68,Smart TV,418,8,4,55,22,0,0.352098578,Medium Risk
62,Female,France,24,Standard,16.86,Mobile,276,5,12,21,25,0,0.260692181,Low Risk
25,Female,UK,45,Basic,10.13,Mobile,416,8,1,38,29,1,0.492866907,Medium Risk
38,Male,France,32,Basic,8.37,Tablet,356,11,14,70,19,0,0.004057248,Low Risk
52,Male,Germany,19,Premium,19.08,Tablet,470,17,14,97,40,0,0.091801738,Low Risk
61,Female,Canada,46,Basic,11.41,Mobile,600,17,0,81,42,0,0.099747533,Low Risk
35,Male,Australia,10,Basic,8.54,Mobile,383,9,13,29,49,1,0.682309029,High Risk
64,Female,Mexico,10,Premium,21.93,Laptop,238,9,6,53,41,1,0.776085931,High Risk
42,Male,Germany,5,Standard,15.21,Smart TV,66,2,6,87,3,0,0.104703913,Low Risk
63,Female,India,31,Standard,14.28,Laptop,173,8,4,57,21,0,0.415537959,Medium Risk
58,Male,UK,30,Premium,18.79,Mobile,492,18,2,53,37,0,0.183002201,Low Risk
22,Other,Germany,36,Standard,13.24,Mobile,142,7,10,24,59,1,0.910612111,Critical Risk
64,Female,Spain,28,Standard,14.16,Laptop,218,7,9,35,43,0,0.659967343,High Risk
25,Male,Mexico,1,Standard,13.01,Smart TV,178,6,1,55,14,0,0.228975656,Low Risk
40,Female,USA,24,Standard,16.74,Mobile,426,19,7,36,23,0,0.087089536,Low Risk
20,Female,India,16,Standard,13.6,Tablet,250,5,9,83,10,0,0.039965428,Low Risk
61,Male,France,32,Premium,18.52,Tablet,164,5,3,20,59,1,0.945378583,Critical Risk
54,Female,Canada,45,Basic,11.72,Smart TV,380,13,10,21,12,0,0.029826984,Low Risk
48,Male,Spain,7,Premium,20.06,Tablet,514,10,4,85,14,0,0.060988692,Low Risk
46,Male,USA,45,Standard,15.81,Tablet,561,13,7,92,54,1,0.569807055,Medium Risk
58,Male,Mexico,53,Basic,8.41,Laptop,433,17,8,25,23,0,0.023072541,Low Risk
37,Female,India,21,Basic,9.44,Laptop,218,5,0,89,3,0,0.135842722,Low Risk
20,Other,Spain,53,Premium,19.14,Laptop,335,16,9,45,44,0,0.338736813,Medium Risk
40,Female,France,14,Basic,9.2,Mobile,163,3,1,53,40,1,0.899330806,Critical Risk
57,Male,USA,2,Premium,18.51,Smart TV,581,11,4,34,25,1,0.211013204,Low Risk
38,Other,Australia,39,Premium,21.43,Mobile,550,13,0,79,54,1,0.72190333,High Risk
30,Male,India,9,Standard,13.9,Tablet,139,3,13,93,41,0,0.254339668,Low Risk
25,Male,Canada,47,Basic,8.25,Smart TV,328,9,9,49,2,0,0.0389782,Low Risk
22,Male,Germany,1,Standard,16.39,Tablet,466,9,12,60,39,0,0.163359633,Low Risk
42,Other,Brazil,31,Premium,19.59,Mobile,416,19,1,98,18,0,0.034626856,Low Risk
56,Female,Germany,35,Premium,20.81,Smart TV,44,1,6,84,44,1,0.908177996,Critical Risk
54,Male,Mexico,43,Standard,15.59,Mobile,244,8,5,78,45,0,0.66259522,High Risk
58,Female,Spain,5,Premium,20.81,Smart TV,143,6,0,79,13,0,0.209141677,Low Risk
22,Male,USA,17,Premium,21.72,Mobile,600,17,6,27,17,0,0.064136999,Low Risk
25,Male,UK,3,Basic,8.73,Laptop,259,10,4,26,2,0,0.143180393,Low Risk
61,Male,Spain,55,Standard,14.19,Smart TV,401,7,3,41,48,1,0.912115584,Critical Risk
21,Male,India,3,Premium,21.25,Tablet,559,18,10,28,6,0,0.021162254,Low Risk
58,Male,Spain,57,Basic,10.79,Laptop,53,1,4,62,35,1,0.826558553,Critical Risk
39,Female,USA,34,Basic,8.34,Laptop,113,4,4,57,44,1,0.871241447,Critical Risk
31,Male,Mexico,43,Basic,11.91,Smart TV,390,7,12,93,49,0,0.250855158,Low Risk
36,Female,Spain,42,Basic,10.49,Laptop,273,8,13,37,53,0,0.493660923,Medium Risk
30,Female,Canada,57,Basic,11.38,Mobile,600,17,1,57,1,0,0.041388269,Low Risk
52,Female,Mexico,50,Standard,16.11,Smart TV,280,11,8,95,49,0,0.324138286,Medium Risk
21,Male,India,42,Standard,13.01,Laptop,396,16,7,52,54,0,0.381651957,Medium Risk
50,Male,UK,42,Standard,13.62,Smart TV,600,14,10,83,23,0,0.01593174,Low Risk
39,Male,UK,43,Standard,13.17,Laptop,103,3,4,74,56,1,0.890858132,Critical Risk
18,Male,USA,56,Basic,11.54,Tablet,287,11,8,95,28,0,0.092089917,Low Risk
28,Female,Canada,45,Premium,18.72,Laptop,347,11,11,50,13,0,0.032424636,Low Risk
33,Female,India,22,Basic,11.64,Mobile,600,17,6,85,47,0,0.116701844,Low Risk
21,Male,Mexico,57,Premium,21.2,Laptop,600,18,5,45,24,0,0.046354526,Low Risk
46,Female,France,49,Premium,18.25,Tablet,351,7,0,40,22,1,0.465828275,Medium Risk
56,Male,Mexico,51,Basic,11.34,Mobile,600,17,0,43,49,1,0.494570921,Medium Risk
61,Male,Germany,55,Standard,14.5,Laptop,100,5,14,63,23,0,0.165882032,Low Risk
55,Female,India,23,Basic,11.2,Smart TV,296,11,8,97,11,0,0.04973431,Low Risk
41,Female,Brazil,6,Standard,16.04,Smart TV,86,2,6,91,41,0,0.619992638,High Risk
26,Male,UK,8,Basic,9.36,Mobile,600,13,9,62,53,0,0.226611127,Low Risk
25,Female,India,57,Basic,9.61,Tablet,600,18,6,54,15,0,0.016426514,Low Risk
31,Female,Brazil,7,Premium,18.77,Smart TV,229,8,14,33,31,1,0.474830099,Medium Risk
32,Male,Spain,4,Premium,18.64,Smart TV,570,13,8,67,7,0,0.031809495,Low Risk
39,Female,Germany,57,Standard,14.03,Laptop,600,12,7,95,34,0,0.034429887,Low Risk
54,Male,UK,2,Premium,20.43,Mobile,451,10,5,94,50,1,0.737409803,High Risk
32,Male,Germany,36,Standard,13.94,Laptop,115,3,5,31,46,1,0.966821463,Critical Risk
23,Female,Mexico,32,Standard,16.54,Smart TV,600,13,0,54,50,1,0.664242102,High Risk
18,Female,USA,45,Standard,16.75,Smart TV,600,18,3,26,36,1,0.350331451,Medium Risk
37,Male,Spain,35,Basic,8.19,Tablet,145,4,13,23,42,1,0.785683752,High Risk
58,Female,Spain,5,Standard,14.86,Laptop,429,18,2,80,35,0,0.113971095,Low Risk
53,Male,UK,28,Standard,14.79,Smart TV,502,9,12,97,4,0,0.00982682,Low Risk
19,Male,Spain,11,Premium,18.99,Mobile,417,9,9,68,5,0,0.02736454,Low Risk
23,Male,USA,9,Basic,8.27,Mobile,335,13,11,56,19,0,0.014487643,Low Risk
19,Female,Mexico,36,Standard,15.9,Mobile,224,4,5,83,53,1,0.799531803,High Risk
20,Male,UK,39,Standard,14.59,Tablet,148,7,9,50,35,1,0.701907621,High Risk
24,Male,Mexico,2,Standard,14.45,Laptop,230,5,9,41,25,0,0.373497073,Medium Risk
37,Male,Australia,6,Standard,15.84,Tablet,231,7,6,72,8,0,0.109942073,Low Risk
58,Male,Australia,22,Basic,9.85,Laptop,600,17,7,41,55,0,0.247263501,Low Risk
58,Male,USA,30,Premium,19.12,Laptop,496,12,8,54,12,0,0.019586447,Low Risk
